Analytical,RK2,LeapFrog,Boost-RKF,BOOST-Dopri5
1.86771e-22,1.86747e-22,1.86768e-22,6.23138e-23,0
1.86167e-22,1.86142e-22,1.86163e-22,4.34917e-23,0
1.85559e-22,1.85534e-22,1.85556e-22,2.44026e-23,0
1.84949e-22,1.84924e-22,1.84946e-22,5.16364e-24,0
1.84337e-22,1.84312e-22,1.84333e-22,-1.4107e-23,0
1.83722e-22,1.83696e-22,1.83718e-22,-3.32911e-23,0
1.83104e-22,1.83079e-22,1.831e-22,-5.22707e-23,0
1.82483e-22,1.82458e-22,1.8248e-22,-7.09293e-23,0
1.8186e-22,1.81835e-22,1.81857e-22,-8.91524e-23,0
1.81235e-22,1.81209e-22,1.81231e-22,-1.06828e-22,0
1.80607e-22,1.80581e-22,1.80603e-22,-1.23848e-22,0
1.79976e-22,1.7995e-22,1.79973e-22,-1.40107e-22,0
1.79343e-22,1.79317e-22,1.79339e-22,-1.55505e-22,0
1.78707e-22,1.78681e-22,1.78703e-22,-1.69949e-22,0
1.78069e-22,1.78043e-22,1.78065e-22,-1.83349e-22,0
1.77428e-22,1.77402e-22,1.77424e-22,-1.95623e-22,0
1.76784e-22,1.76758e-22,1.76781e-22,-2.06696e-22,0
1.76138e-22,1.76112e-22,1.76135e-22,-2.16499e-22,0
1.7549e-22,1.75464e-22,1.75486e-22,-2.24973e-22,0
1.74839e-22,1.74813e-22,1.74835e-22,-2.32066e-22,0
1.74186e-22,1.74159e-22,1.74182e-22,-2.37733e-22,0
1.7353e-22,1.73503e-22,1.73526e-22,-2.41941e-22,0
1.72872e-22,1.72845e-22,1.72868e-22,-2.44663e-22,0
1.72211e-22,1.72184e-22,1.72207e-22,-2.45882e-22,0
1.71548e-22,1.7152e-22,1.71543e-22,-2.45591e-22,0
1.70882e-22,1.70855e-22,1.70878e-22,-2.43792e-22,0
1.70214e-22,1.70186e-22,1.7021e-22,-2.40497e-22,0
1.69543e-22,1.69516e-22,1.69539e-22,-2.35724e-22,0
1.6887e-22,1.68843e-22,1.68866e-22,-2.29503e-22,0
1.68195e-22,1.68167e-22,1.68191e-22,-2.21874e-22,0
1.67517e-22,1.67489e-22,1.67513e-22,-2.12882e-22,0
1.66837e-22,1.66809e-22,1.66833e-22,-2.02582e-22,0
1.66155e-22,1.66127e-22,1.6615e-22,-1.91039e-22,0
1.6547e-22,1.65442e-22,1.65465e-22,-1.78322e-22,0
1.64783e-22,1.64754e-22,1.64778e-22,-1.6451e-22,0
1.64093e-22,1.64065e-22,1.64089e-22,-1.49688e-22,0
1.63401e-22,1.63373e-22,1.63397e-22,-1.33947e-22,0
1.62707e-22,1.62679e-22,1.62703e-22,-1.17383e-22,0
1.62011e-22,1.61982e-22,1.62006e-22,-1.00099e-22,0
1.61312e-22,1.61283e-22,1.61307e-22,-8.21994e-23,0
1.60611e-22,1.60582e-22,1.60606e-22,-6.37954e-23,0
1.59907e-22,1.59878e-22,1.59903e-22,-4.49995e-23,0
1.59202e-22,1.59173e-22,1.59197e-22,-2.59274e-23,0
1.58494e-22,1.58465e-22,1.58489e-22,-6.69601e-24,0
1.57784e-22,1.57754e-22,1.57779e-22,1.25765e-23,0
1.57071e-22,1.57042e-22,1.57066e-22,3.17718e-23,0
1.56356e-22,1.56327e-22,1.56352e-22,5.07719e-23,0
1.5564e-22,1.5561e-22,1.55635e-22,6.94603e-23,0
1.54921e-22,1.54891e-22,1.54916e-22,8.77221e-23,0
1.54199e-22,1.5417e-22,1.54194e-22,1.05445e-22,0
1.53476e-22,1.53446e-22,1.53471e-22,1.22521e-22,0
1.5275e-22,1.5272e-22,1.52745e-22,1.38844e-22,0
1.52022e-22,1.51992e-22,1.52017e-22,1.54315e-22,0
1.51292e-22,1.51262e-22,1.51287e-22,1.68838e-22,0
1.5056e-22,1.5053e-22,1.50555e-22,1.82324e-22,0
1.49826e-22,1.49796e-22,1.49821e-22,1.9469e-22,0
1.49089e-22,1.49059e-22,1.49084e-22,2.05861e-22,0
1.48351e-22,1.48321e-22,1.48346e-22,2.15768e-22,0
1.4761e-22,1.4758e-22,1.47605e-22,2.2435e-22,0
1.46868e-22,1.46837e-22,1.46862e-22,2.31554e-22,0
1.46123e-22,1.46092e-22,1.46117e-22,2.37336e-22,0
1.45376e-22,1.45345e-22,1.45371e-22,2.4166e-22,0
1.44627e-22,1.44596e-22,1.44622e-22,2.44501e-22,0
1.43876e-22,1.43845e-22,1.43871e-22,2.4584e-22,0
1.43123e-22,1.43092e-22,1.43117e-22,2.4567e-22,0
1.42368e-22,1.42337e-22,1.42362e-22,2.4399e-22,0
1.41611e-22,1.4158e-22,1.41605e-22,2.40813e-22,0
1.40852e-22,1.4082e-22,1.40846e-22,2.36157e-22,0
1.4009e-22,1.40059e-22,1.40085e-22,2.3005e-22,0
1.39327e-22,1.39296e-22,1.39322e-22,2.22531e-22,0
1.38562e-22,1.38531e-22,1.38557e-22,2.13645e-22,0
1.37795e-22,1.37764e-22,1.37789e-22,2.03447e-22,0
1.37026e-22,1.36995e-22,1.3702e-22,1.92e-22,0
1.36255e-22,1.36223e-22,1.36249e-22,1.79374e-22,0
1.35482e-22,1.3545e-22,1.35476e-22,1.65646e-22,0
1.34707e-22,1.34676e-22,1.34702e-22,1.50902e-22,0
1.33931e-22,1.33899e-22,1.33925e-22,1.3523e-22,0
1.33152e-22,1.3312e-22,1.33146e-22,1.18728e-22,0
1.32371e-22,1.32339e-22,1.32366e-22,1.01497e-22,0
1.31589e-22,1.31557e-22,1.31583e-22,8.36425e-23,0
1.30805e-22,1.30772e-22,1.30799e-22,6.52745e-23,0
1.30019e-22,1.29986e-22,1.30013e-22,4.65056e-23,0
1.29231e-22,1.29198e-22,1.29224e-22,2.74511e-23,0
1.28441e-22,1.28408e-22,1.28435e-22,8.22812e-24,0
1.27649e-22,1.27616e-22,1.27643e-22,-1.10454e-23,0
1.26856e-22,1.26823e-22,1.26849e-22,-3.02512e-23,0
1.2606e-22,1.26028e-22,1.26054e-22,-4.92711e-23,0
1.25263e-22,1.2523e-22,1.25257e-22,-6.79885e-23,0
1.24464e-22,1.24431e-22,1.24458e-22,-8.62884e-23,0
1.23664e-22,1.23631e-22,1.23657e-22,-1.04058e-22,0
1.22861e-22,1.22828e-22,1.22855e-22,-1.21189e-22,0
1.22057e-22,1.22024e-22,1.22051e-22,-1.37576e-22,0
1.21251e-22,1.21218e-22,1.21245e-22,-1.53118e-22,0
1.20444e-22,1.2041e-22,1.20437e-22,-1.6772e-22,0
1.19634e-22,1.19601e-22,1.19628e-22,-1.81291e-22,0
1.18823e-22,1.1879e-22,1.18817e-22,-1.9375e-22,0
1.18011e-22,1.17977e-22,1.18004e-22,-2.05018e-22,0
1.17196e-22,1.17163e-22,1.1719e-22,-2.15028e-22,0
1.1638e-22,1.16347e-22,1.16374e-22,-2.23717e-22,0
1.15563e-22,1.15529e-22,1.15556e-22,-2.31032e-22,0
1.14743e-22,1.1471e-22,1.14737e-22,-2.36929e-22,0
1.13922e-22,1.13889e-22,1.13916e-22,-2.41371e-22,0
1.131e-22,1.13066e-22,1.13093e-22,-2.4433e-22,0
1.12276e-22,1.12242e-22,1.12269e-22,-2.45789e-22,0
1.1145e-22,1.11416e-22,1.11443e-22,-2.45738e-22,0
1.10622e-22,1.10588e-22,1.10616e-22,-2.44179e-22,0
1.09793e-22,1.09759e-22,1.09787e-22,-2.4112e-22,0
1.08963e-22,1.08929e-22,1.08956e-22,-2.3658e-22,0
1.08131e-22,1.08097e-22,1.08124e-22,-2.30588e-22,0
1.07297e-22,1.07263e-22,1.0729e-22,-2.23179e-22,0
1.06462e-22,1.06428e-22,1.06455e-22,-2.144e-22,0
1.05626e-22,1.05591e-22,1.05619e-22,-2.04305e-22,0
1.04787e-22,1.04753e-22,1.0478e-22,-1.92955e-22,0
1.03948e-22,1.03913e-22,1.03941e-22,-1.80419e-22,0
1.03107e-22,1.03072e-22,1.031e-22,-1.66776e-22,0
1.02264e-22,1.02229e-22,1.02257e-22,-1.52109e-22,0
1.0142e-22,1.01385e-22,1.01413e-22,-1.36508e-22,0
1.00575e-22,1.0054e-22,1.00568e-22,-1.20068e-22,0
9.97278e-23,9.9693e-23,9.97207e-23,-1.02891e-22,0
9.88795e-23,9.88446e-23,9.88724e-23,-8.50823e-23,0
9.80298e-23,9.79948e-23,9.80227e-23,-6.6751e-23,0
9.71787e-23,9.71437e-23,9.71715e-23,-4.80099e-23,0
9.63263e-23,9.62911e-23,9.6319e-23,-2.89738e-23,0
9.54724e-23,9.54372e-23,9.54651e-23,-9.75991e-24,0
9.46172e-23,9.4582e-23,9.46099e-23,9.51397e-24,0
9.37607e-23,9.37254e-23,9.37533e-23,2.87294e-23,0
9.29028e-23,9.28674e-23,9.28954e-23,4.77684e-23,0
9.20436e-23,9.20082e-23,9.20362e-23,6.65141e-23,0
9.11831e-23,9.11476e-23,9.11757e-23,8.48514e-23,0
9.03213e-23,9.02857e-23,9.03138e-23,1.02668e-22,0
8.94582e-23,8.94226e-23,8.94507e-23,1.19853e-22,0
8.85938e-23,8.85582e-23,8.85863e-23,1.36303e-22,0
8.77282e-23,8.76925e-23,8.77207e-23,1.51916e-22,0
8.68613e-23,8.68256e-23,8.68538e-23,1.66595e-22,0
8.59932e-23,8.59574e-23,8.59856e-23,1.80252e-22,0
8.51239e-23,8.50881e-23,8.51163e-23,1.92802e-22,0
8.42534e-23,8.42175e-23,8.42457e-23,2.04168e-22,0
8.33816e-23,8.33457e-23,8.3374e-23,2.1428e-22,0
8.25087e-23,8.24727e-23,8.2501e-23,2.23076e-22,0
8.16346e-23,8.15986e-23,8.16269e-23,2.30502e-22,0
8.07594e-23,8.07233e-23,8.07516e-23,2.36513e-22,0
7.9883e-23,7.98468e-23,7.98752e-23,2.41071e-22,0
7.90054e-23,7.89693e-23,7.89977e-23,2.44149e-22,0
7.81268e-23,7.80905e-23,7.8119e-23,2.45728e-22,0
7.7247e-23,7.72107e-23,7.72392e-23,2.45798e-22,0
7.63661e-23,7.63298e-23,7.63583e-23,2.44358e-22,0
7.54842e-23,7.54478e-23,7.54763e-23,2.41418e-22,0
7.46012e-23,7.45648e-23,7.45933e-23,2.36995e-22,0
7.37171e-23,7.36806e-23,7.37092e-23,2.31117e-22,0
7.2832e-23,7.27955e-23,7.2824e-23,2.23819e-22,0
7.19458e-23,7.19092e-23,7.19378e-23,2.15147e-22,0
7.10586e-23,7.1022e-23,7.10506e-23,2.05154e-22,0
7.01704e-23,7.01338e-23,7.01624e-23,1.93901e-22,0
6.92812e-23,6.92445e-23,6.92732e-23,1.81458e-22,0
6.8391e-23,6.83543e-23,6.8383e-23,1.679e-22,0
6.74999e-23,6.74631e-23,6.74918e-23,1.53311e-22,0
6.66078e-23,6.6571e-23,6.65996e-23,1.3778e-22,0
6.57147e-23,6.56779e-23,6.57066e-23,1.21403e-22,0
6.48207e-23,6.47838e-23,6.48125e-23,1.04281e-22,0
6.39258e-23,6.38889e-23,6.39176e-23,8.65188e-23,0
6.303e-23,6.2993e-23,6.30218e-23,6.8225e-23,0
6.21333e-23,6.20963e-23,6.2125e-23,4.95122e-23,0
6.12357e-23,6.11986e-23,6.12274e-23,3.04954e-23,0
6.03372e-23,6.03001e-23,6.03289e-23,1.12913e-23,0
5.94379e-23,5.94007e-23,5.94295e-23,-7.98212e-24,0
5.85377e-23,5.85005e-23,5.85294e-23,-2.72065e-23,0
5.76367e-23,5.75995e-23,5.76283e-23,-4.62639e-23,0
5.67349e-23,5.66976e-23,5.67265e-23,-6.50371e-23,0
5.58322e-23,5.5795e-23,5.58238e-23,-8.3411e-23,0
5.49288e-23,5.48915e-23,5.49204e-23,-1.01273e-22,0
5.40246e-23,5.39873e-23,5.40161e-23,-1.18512e-22,0
5.31196e-23,5.30823e-23,5.31112e-23,-1.35024e-22,0
5.22139e-23,5.21765e-23,5.22054e-23,-1.50707e-22,0
5.13074e-23,5.127e-23,5.12989e-23,-1.65464e-22,0
5.04002e-23,5.03628e-23,5.03917e-23,-1.79206e-22,0
4.94923e-23,4.94548e-23,4.94838e-23,-1.91846e-22,0
4.85837e-23,4.85462e-23,4.85751e-23,-2.03309e-22,0
4.76744e-23,4.76368e-23,4.76658e-23,-2.13523e-22,0
4.67644e-23,4.67268e-23,4.67558e-23,-2.22426e-22,0
4.58538e-23,4.58161e-23,4.58451e-23,-2.29963e-22,0
4.49425e-23,4.49048e-23,4.49338e-23,-2.36088e-22,0
4.40305e-23,4.39928e-23,4.40218e-23,-2.40763e-22,0
4.3118e-23,4.30802e-23,4.31092e-23,-2.43959e-22,0
4.22048e-23,4.2167e-23,4.2196e-23,-2.45658e-22,0
4.1291e-23,4.12532e-23,4.12822e-23,-2.45847e-22,0
4.03766e-23,4.03388e-23,4.03678e-23,-2.44528e-22,0
3.94617e-23,3.94239e-23,3.94529e-23,-2.41706e-22,0
3.85462e-23,3.85083e-23,3.85373e-23,-2.374e-22,0
3.76301e-23,3.75923e-23,3.76213e-23,-2.31637e-22,0
3.67135e-23,3.66756e-23,3.67047e-23,-2.2445e-22,0
3.57964e-23,3.57585e-23,3.57875e-23,-2.15886e-22,0
3.48788e-23,3.48409e-23,3.48699e-23,-2.05996e-22,0
3.39607e-23,3.39227e-23,3.39518e-23,-1.94841e-22,0
3.30421e-23,3.30041e-23,3.30332e-23,-1.82489e-22,0
3.21231e-23,3.2085e-23,3.21141e-23,-1.69016e-22,0
3.12035e-23,3.11655e-23,3.11945e-23,-1.54506e-22,0
3.02836e-23,3.02455e-23,3.02746e-23,-1.39047e-22,0
2.93632e-23,2.93251e-23,2.93541e-23,-1.22734e-22,0
2.84424e-23,2.84043e-23,2.84333e-23,-1.05668e-22,0
2.75212e-23,2.7483e-23,2.75121e-23,-8.7952e-23,0
2.65996e-23,2.65614e-23,2.65905e-23,-6.96964e-23,0
2.56776e-23,2.56394e-23,2.56684e-23,-5.10127e-23,0
2.47552e-23,2.4717e-23,2.47461e-23,-3.20158e-23,0
2.38325e-23,2.37943e-23,2.38234e-23,-1.28223e-23,0
2.29095e-23,2.28713e-23,2.29003e-23,6.44997e-24,0
2.19861e-23,2.19479e-23,2.19769e-23,2.56826e-23,0
2.10624e-23,2.10242e-23,2.10532e-23,4.47576e-23,0
2.01385e-23,2.01002e-23,2.01292e-23,6.35576e-23,0
1.92142e-23,1.91759e-23,1.92049e-23,8.19674e-23,0
1.82897e-23,1.82514e-23,1.82804e-23,9.98738e-23,0
1.73649e-23,1.73266e-23,1.73556e-23,1.17167e-22,0
1.64398e-23,1.64015e-23,1.64305e-23,1.33741e-22,0
1.55145e-23,1.54762e-23,1.55052e-23,1.49493e-22,0
1.4589e-23,1.45507e-23,1.45797e-23,1.64327e-22,0
1.36633e-23,1.3625e-23,1.3654e-23,1.78152e-22,0
1.27374e-23,1.26991e-23,1.27281e-23,1.90883e-22,0
1.18114e-23,1.1773e-23,1.1802e-23,2.02442e-22,0
1.08851e-23,1.08467e-23,1.08757e-23,2.12758e-22,0
9.95871e-24,9.92033e-24,9.94929e-24,2.21767e-22,0
9.03216e-24,8.99378e-24,9.02272e-24,2.29415e-22,0
8.10549e-24,8.0671e-24,8.09604e-24,2.35653e-22,0
7.1787e-24,7.1403e-24,7.16923e-24,2.40445e-22,0
6.25181e-24,6.21341e-24,6.24233e-24,2.4376e-22,0
5.32484e-24,5.28642e-24,5.31533e-24,2.45578e-22,0
4.39778e-24,4.35936e-24,4.38826e-24,2.45888e-22,0
3.47067e-24,3.43224e-24,3.46113e-24,2.44688e-22,0
2.5435e-24,2.50507e-24,2.53395e-24,2.41985e-22,0
1.6163e-24,1.57787e-24,1.60673e-24,2.37796e-22,0
6.89072e-25,6.50637e-25,6.79487e-25,2.32147e-22,0
-2.38163e-25,-2.766e-25,-2.47763e-25,2.25073e-22,0
-1.16539e-24,-1.20383e-24,-1.17501e-24,2.16616e-22,0
-2.09261e-24,-2.13105e-24,-2.10224e-24,2.06829e-22,0
-3.0198e-24,-3.05824e-24,-3.02944e-24,1.95772e-22,0
-3.94694e-24,-3.98538e-24,-3.9566e-24,1.83513e-22,0
-4.87402e-24,-4.91247e-24,-4.8837e-24,1.70127e-22,0
-5.80104e-24,-5.83948e-24,-5.81073e-24,1.55696e-22,0
-6.72798e-24,-6.76642e-24,-6.73768e-24,1.40309e-22,0
-7.65481e-24,-7.69325e-24,-7.66453e-24,1.2406e-22,0
-8.58154e-24,-8.61998e-24,-8.59128e-24,1.0705e-22,0
-9.50815e-24,-9.54659e-24,-9.5179e-24,8.93817e-23,0
-1.04346e-23,-1.04731e-23,-1.04444e-23,7.1165e-23,0
-1.1361e-23,-1.13994e-23,-1.13707e-23,5.25112e-23,0
-1.22871e-23,-1.23255e-23,-1.22969e-23,3.35349e-23,0
-1.32131e-23,-1.32515e-23,-1.32229e-23,1.43528e-23,0
-1.41389e-23,-1.41773e-23,-1.41487e-23,-4.91757e-24,0
-1.50645e-23,-1.51029e-23,-1.50743e-23,-2.41577e-23,0
-1.59899e-23,-1.60283e-23,-1.59997e-23,-4.32495e-23,0
-1.6915e-23,-1.69534e-23,-1.69249e-23,-6.20757e-23,0
-1.784e-23,-1.78784e-23,-1.78498e-23,-8.05206e-23,0
-1.87646e-23,-1.8803e-23,-1.87745e-23,-9.84712e-23,0
-1.9689e-23,-1.97274e-23,-1.96989e-23,-1.15817e-22,0
-2.06131e-23,-2.06515e-23,-2.06231e-23,-1.32452e-22,0
-2.1537e-23,-2.15753e-23,-2.15469e-23,-1.48273e-22,0
-2.24605e-23,-2.24988e-23,-2.24704e-23,-1.63183e-22,0
-2.33837e-23,-2.3422e-23,-2.33936e-23,-1.77092e-22,0
-2.43066e-23,-2.43449e-23,-2.43165e-23,-1.89913e-22,0
-2.52291e-23,-2.52674e-23,-2.5239e-23,-2.01568e-22,0
-2.61512e-23,-2.61895e-23,-2.61612e-23,-2.11985e-22,0
-2.7073e-23,-2.71113e-23,-2.7083e-23,-2.211e-22,0
-2.79944e-23,-2.80327e-23,-2.80044e-23,-2.28858e-22,0
-2.89155e-23,-2.89537e-23,-2.89255e-23,-2.3521e-22,0
-2.9836e-23,-2.98743e-23,-2.98461e-23,-2.40118e-22,0
-3.07562e-23,-3.07944e-23,-3.07663e-23,-2.43551e-22,0
-3.1676e-23,-3.17142e-23,-3.1686e-23,-2.45488e-22,0
-3.25952e-23,-3.26334e-23,-3.26053e-23,-2.45918e-22,0
-3.35141e-23,-3.35522e-23,-3.35241e-23,-2.44838e-22,0
-3.44324e-23,-3.44706e-23,-3.44425e-23,-2.42255e-22,0
-3.53503e-23,-3.53884e-23,-3.53604e-23,-2.38183e-22,0
-3.62676e-23,-3.63057e-23,-3.62777e-23,-2.32649e-22,0
-3.71845e-23,-3.72226e-23,-3.71946e-23,-2.25687e-22,0
-3.81008e-23,-3.81389e-23,-3.81109e-23,-2.17338e-22,0
-3.90166e-23,-3.90546e-23,-3.90267e-23,-2.07655e-22,0
-3.99318e-23,-3.99698e-23,-3.99419e-23,-1.96696e-22,0
-4.08464e-23,-4.08844e-23,-4.08566e-23,-1.8453e-22,0
-4.17605e-23,-4.17985e-23,-4.17706e-23,-1.7123e-22,0
-4.2674e-23,-4.27119e-23,-4.26841e-23,-1.56879e-22,0
-4.35868e-23,-4.36248e-23,-4.3597e-23,-1.41565e-22,0
-4.44991e-23,-4.4537e-23,-4.45092e-23,-1.25381e-22,0
-4.54107e-23,-4.54486e-23,-4.54209e-23,-1.08428e-22,0
-4.63217e-23,-4.63595e-23,-4.63318e-23,-9.0808e-23,0
-4.7232e-23,-4.72698e-23,-4.72422e-23,-7.26308e-23,0
-4.81416e-23,-4.81794e-23,-4.81518e-23,-5.40076e-23,0
-4.90506e-23,-4.90884e-23,-4.90608e-23,-3.50528e-23,0
-4.99588e-23,-4.99966e-23,-4.9969e-23,-1.58827e-23,0
-5.08664e-23,-5.09041e-23,-5.08766e-23,3.38497e-24,0
-5.17732e-23,-5.18109e-23,-5.17834e-23,2.26318e-23,0
-5.26793e-23,-5.2717e-23,-5.26895e-23,4.17397e-23,0
-5.35846e-23,-5.36223e-23,-5.35949e-23,6.05913e-23,0
-5.44892e-23,-5.45268e-23,-5.44995e-23,7.90707e-23,0
-5.5393e-23,-5.54306e-23,-5.54033e-23,9.70646e-23,0
-5.6296e-23,-5.63336e-23,-5.63063e-23,1.14462e-22,0
-5.71982e-23,-5.72358e-23,-5.72085e-23,1.31157e-22,0
-5.80997e-23,-5.81372e-23,-5.81099e-23,1.47047e-22,0
-5.90002e-23,-5.90377e-23,-5.90105e-23,1.62033e-22,0
-5.99e-23,-5.99374e-23,-5.99103e-23,1.76025e-22,0
-6.07989e-23,-6.08363e-23,-6.08092e-23,1.88935e-22,0
-6.16969e-23,-6.17343e-23,-6.17072e-23,2.00686e-22,0
-6.2594e-23,-6.26314e-23,-6.26044e-23,2.11204e-22,0
-6.34903e-23,-6.35276e-23,-6.35006e-23,2.20425e-22,0
-6.43857e-23,-6.44229e-23,-6.4396e-23,2.28292e-22,0
-6.52801e-23,-6.53173e-23,-6.52904e-23,2.34757e-22,0
-6.61736e-23,-6.62108e-23,-6.61839e-23,2.39781e-22,0
-6.70662e-23,-6.71033e-23,-6.70765e-23,2.43332e-22,0
-6.79578e-23,-6.79949e-23,-6.79681e-23,2.45389e-22,0
-6.88485e-23,-6.88855e-23,-6.88588e-23,2.45939e-22,0
-6.97381e-23,-6.97752e-23,-6.97485e-23,2.44979e-22,0
-7.06268e-23,-7.06638e-23,-7.06372e-23,2.42515e-22,0
-7.15145e-23,-7.15515e-23,-7.15249e-23,2.38561e-22,0
-7.24012e-23,-7.24381e-23,-7.24115e-23,2.33142e-22,0
-7.32868e-23,-7.33237e-23,-7.32972e-23,2.26291e-22,0
-7.41714e-23,-7.42082e-23,-7.41818e-23,2.18051e-22,0
-7.50549e-23,-7.50917e-23,-7.50653e-23,2.08472e-22,0
-7.59374e-23,-7.59742e-23,-7.59478e-23,1.97613e-22,0
-7.68188e-23,-7.68555e-23,-7.68292e-23,1.8554e-22,0
-7.76991e-23,-7.77358e-23,-7.77095e-23,1.72327e-22,0
-7.85783e-23,-7.86149e-23,-7.85887e-23,1.58057e-22,0
-7.94564e-23,-7.9493e-23,-7.94668e-23,1.42816e-22,0
-8.03333e-23,-8.03699e-23,-8.03437e-23,1.26697e-22,0
-8.12091e-23,-8.12456e-23,-8.12195e-23,1.09801e-22,0
-8.20838e-23,-8.21202e-23,-8.20942e-23,9.22308e-23,0
-8.29573e-23,-8.29937e-23,-8.29677e-23,7.40939e-23,0
-8.38296e-23,-8.38659e-23,-8.384e-23,5.5502e-23,0
-8.47007e-23,-8.4737e-23,-8.47111e-23,3.65693e-23,0
-8.55706e-23,-8.56069e-23,-8.5581e-23,1.7412e-23,0
-8.64393e-23,-8.64755e-23,-8.64497e-23,-1.85225e-24,0
-8.73068e-23,-8.7343e-23,-8.73172e-23,-2.11051e-23,0
-8.8173e-23,-8.82091e-23,-8.81834e-23,-4.02283e-23,0
-8.9038e-23,-8.90741e-23,-8.90484e-23,-5.91045e-23,0
-8.99017e-23,-8.99377e-23,-8.99121e-23,-7.76178e-23,0
-9.07641e-23,-9.08001e-23,-9.07746e-23,-9.56544e-23,0
-9.16253e-23,-9.16612e-23,-9.16357e-23,-1.13104e-22,0
-9.24851e-23,-9.2521e-23,-9.24955e-23,-1.29858e-22,0
-9.33436e-23,-9.33794e-23,-9.33541e-23,-1.45815e-22,0
-9.42008e-23,-9.42366e-23,-9.42113e-23,-1.60877e-22,0
-9.50567e-23,-9.50924e-23,-9.50671e-23,-1.74951e-22,0
-9.59112e-23,-9.59469e-23,-9.59216e-23,-1.8795e-22,0
-9.67644e-23,-9.67999e-23,-9.67748e-23,-1.99796e-22,0
-9.76161e-23,-9.76517e-23,-9.76265e-23,-2.10414e-22,0
-9.84665e-23,-9.8502e-23,-9.84769e-23,-2.1974e-22,0
-9.93155e-23,-9.93509e-23,-9.93259e-23,-2.27717e-22,0
-1.00163e-22,-1.00198e-22,-1.00173e-22,-2.34295e-22,0
-1.01009e-22,-1.01045e-22,-1.0102e-22,-2.39435e-22,0
-1.01854e-22,-1.01889e-22,-1.01864e-22,-2.43104e-22,0
-1.02697e-22,-1.02732e-22,-1.02708e-22,-2.45281e-22,0
-1.03539e-22,-1.03574e-22,-1.03549e-22,-2.45951e-22,0
-1.04379e-22,-1.04414e-22,-1.0439e-22,-2.45111e-22,0
-1.05218e-22,-1.05253e-22,-1.05229e-22,-2.42765e-22,0
-1.06056e-22,-1.0609e-22,-1.06066e-22,-2.38929e-22,0
-1.06891e-22,-1.06926e-22,-1.06902e-22,-2.33626e-22,0
-1.07726e-22,-1.07761e-22,-1.07736e-22,-2.26888e-22,0
-1.08559e-22,-1.08593e-22,-1.08569e-22,-2.18756e-22,0
-1.0939e-22,-1.09424e-22,-1.094e-22,-2.09281e-22,0
-1.10219e-22,-1.10254e-22,-1.1023e-22,-1.98521e-22,0
-1.11048e-22,-1.11082e-22,-1.11058e-22,-1.86542e-22,0
-1.11874e-22,-1.11909e-22,-1.11885e-22,-1.73418e-22,0
-1.12699e-22,-1.12734e-22,-1.1271e-22,-1.59228e-22,0
-1.13522e-22,-1.13557e-22,-1.13533e-22,-1.44061e-22,0
-1.14344e-22,-1.14379e-22,-1.14355e-22,-1.28009e-22,0
-1.15164e-22,-1.15199e-22,-1.15175e-22,-1.11171e-22,0
-1.15983e-22,-1.16017e-22,-1.15993e-22,-9.36499e-23,0
-1.168e-22,-1.16834e-22,-1.1681e-22,-7.5554e-23,0
-1.17615e-22,-1.17649e-22,-1.17625e-22,-5.69942e-23,0
-1.18428e-22,-1.18462e-22,-1.18439e-22,-3.80843e-23,0
-1.1924e-22,-1.19274e-22,-1.19251e-22,-1.89406e-23,0
-1.2005e-22,-1.20084e-22,-1.20061e-22,3.19447e-25,0
-1.20859e-22,-1.20893e-22,-1.20869e-22,1.95775e-23,0
-1.21665e-22,-1.21699e-22,-1.21676e-22,3.87154e-23,0
-1.2247e-22,-1.22504e-22,-1.22481e-22,5.76155e-23,0
-1.23274e-22,-1.23307e-22,-1.23284e-22,7.61618e-23,0
-1.24075e-22,-1.24109e-22,-1.24085e-22,9.42404e-23,0
-1.24875e-22,-1.24908e-22,-1.24885e-22,1.1174e-22,0
-1.25673e-22,-1.25706e-22,-1.25683e-22,1.28554e-22,0
-1.26469e-22,-1.26502e-22,-1.26479e-22,1.44578e-22,0
-1.27263e-22,-1.27297e-22,-1.27274e-22,1.59715e-22,0
-1.28056e-22,-1.28089e-22,-1.28066e-22,1.7387e-22,0
-1.28847e-22,-1.2888e-22,-1.28857e-22,1.86958e-22,0
-1.29636e-22,-1.29669e-22,-1.29646e-22,1.98898e-22,0
-1.30423e-22,-1.30456e-22,-1.30433e-22,2.09616e-22,0
-1.31208e-22,-1.31241e-22,-1.31218e-22,2.19047e-22,0
-1.31991e-22,-1.32024e-22,-1.32001e-22,2.27133e-22,0
-1.32773e-22,-1.32805e-22,-1.32783e-22,2.33825e-22,0
-1.33552e-22,-1.33585e-22,-1.33562e-22,2.3908e-22,0
-1.3433e-22,-1.34362e-22,-1.3434e-22,2.42867e-22,0
-1.35106e-22,-1.35138e-22,-1.35116e-22,2.45163e-22,0
-1.35879e-22,-1.35912e-22,-1.3589e-22,2.45953e-22,0
-1.36651e-22,-1.36684e-22,-1.36662e-22,2.45233e-22,0
-1.37421e-22,-1.37454e-22,-1.37432e-22,2.43007e-22,0
-1.38189e-22,-1.38222e-22,-1.382e-22,2.39288e-22,0
-1.38955e-22,-1.38988e-22,-1.38966e-22,2.341e-22,0
-1.3972e-22,-1.39752e-22,-1.3973e-22,2.27475e-22,0
-1.40482e-22,-1.40514e-22,-1.40492e-22,2.19453e-22,0
